transaction_id,event_date,posted_at,user_id,account_id,transaction_type,status,category,merchant,description,original_amount,currency,fx_rate_to_rub,amount_rub,direction,source,import_batch,external_id,related_transaction_id,is_duplicate,needs_review,error_code
TRANSACTION-3109,2026-03-18,2026-03-18T13:46:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус,1225,RUB,1,-1225,debit,bank_csv,BATCH-202603-01,BANK-202603-000109,,false,false,
TRANSACTION-3108,2026-03-18,2026-03-18T16:26:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,108,RUB,1,-108,debit,bank_csv,BATCH-202603-01,BANK-202603-000108,,false,false,
TRANSACTION-3110,2026-03-19,2026-03-19T10:52:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,730,RUB,1,-730,debit,bank_csv,BATCH-202603-01,BANK-202603-000110,,false,false,
TRANSACTION-3111,2026-03-20,2026-03-20T10:00:00+03:00,U-1001,ACC-MAIN-RUB,income,posted,salary,Работодатель,"Зарплата, вторая часть",65000,RUB,1,65000,credit,bank_csv,BATCH-202603-01,BANK-202603-000111,,false,false,
TRANSACTION-3112,2026-03-20,2026-03-20T10:50:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,106,RUB,1,-106,debit,bank_csv,BATCH-202603-01,BANK-202603-000112,,false,false,
TRANSACTION-3113,2026-03-20,2026-03-20T13:31:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома,1674,RUB,1,-1674,debit,bank_csv,BATCH-202603-01,BANK-202603-000113,,false,false,
TRANSACTION-3114,2026-03-21,2026-03-21T18:26:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Рынок,Овощи и фрукты,4733,RUB,1,-4733,debit,bank_csv,BATCH-202603-01,BANK-202603-000114,,false,false,
TRANSACTION-3115,2026-03-22,2026-03-22T20:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,entertainment,Концертная площадка,Билет на мероприятие,2780,RUB,1,-2780,debit,bank_csv,BATCH-202603-01,BANK-202603-000115,,false,false,
TRANSACTION-3116,2026-03-23,2026-03-23T08:56:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,813,RUB,1,-813,debit,bank_csv,BATCH-202603-01,BANK-202603-000116,,false,false,
TRANSACTION-3117,2026-03-24,2026-03-24T12:48:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,381,RUB,1,-381,debit,bank_csv,BATCH-202603-01,BANK-202603-000117,,false,false,
TRANSACTION-3118,2026-03-24,2026-03-24T18:16:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Перекрёсток,Покупка продуктов,4334,RUB,1,-4334,debit,bank_csv,BATCH-202603-01,BANK-202603-000118,,false,false,
TRANSACTION-3119,2026-03-25,2026-03-25T10:26:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,960,RUB,1,-960,debit,bank_csv,BATCH-202603-01,BANK-202603-000119,,false,false,
TRANSACTION-3120,2026-03-25,2026-03-25T13:19:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома,2215,RUB,1,-2215,debit,bank_csv,BATCH-202603-01,BANK-202603-000120,,false,false,
TRANSACTION-3121,2026-03-26,2026-03-26T16:13:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,925,RUB,1,-925,debit,bank_csv,BATCH-202603-01,BANK-202603-000121,,false,false,
TRANSACTION-3123,2026-03-27,2026-03-27T13:24:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус,2153,RUB,1,-2153,debit,bank_csv,BATCH-202603-01,BANK-202603-000123,,false,false,
TRANSACTION-3122,2026-03-27,2026-03-27T16:43:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,86,RUB,1,-86,debit,bank_csv,BATCH-202603-01,BANK-202603-000122,,false,false,
TRANSACTION-3124,2026-03-28,2026-03-28T18:59:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Рынок,Овощи и фрукты,4584,RUB,1,-4584,debit,bank_csv,BATCH-202603-01,BANK-202603-000124,,false,false,
TRANSACTION-3125,2026-03-30,2026-03-30T10:53:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,948,RUB,1,-948,debit,bank_csv,BATCH-202603-01,BANK-202603-000125,,false,false,
TRANSACTION-3126,2026-03-31,2026-03-31T18:08:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Перекрёсток,Покупка продуктов,2325,RUB,1,-2325,debit,bank_csv,BATCH-202603-01,BANK-202603-000126,,false,false,
TRANSACTION-3127,2026-04-01,2026-04-01T09:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,housing,Арендодатель,Ежемесячная аренда,55000,RUB,1,-55000,debit,bank_csv,BATCH-202604-01,BANK-202604-000127,,false,false,
TRANSACTION-3129,2026-04-01,2026-04-01T13:36:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус,2325,RUB,1,-2325,debit,bank_csv,BATCH-202604-01,BANK-202604-000129,,false,false,
TRANSACTION-3128,2026-04-01,2026-04-01T14:20:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,382,RUB,1,-382,debit,bank_csv,BATCH-202604-01,BANK-202604-000128,,false,false,
TRANSACTION-3130,2026-04-02,2026-04-02T18:56:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,1165,RUB,1,-1165,debit,bank_csv,BATCH-202604-01,BANK-202604-000130,,false,false,
TRANSACTION-3131,2026-04-03,2026-04-03T07:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,subscriptions,Музыка,Ежемесячная подписка,399,RUB,1,-399,debit,bank_csv,BATCH-202604-01,BANK-202604-000131,,false,false,
TRANSACTION-3132,2026-04-03,2026-04-03T11:23:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,108,RUB,1,-108,debit,bank_csv,BATCH-202604-01,BANK-202604-000132,,false,false,
TRANSACTION-3133,2026-04-03,2026-04-03T13:40:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус,1335,RUB,1,-1335,debit,bank_csv,BATCH-202604-01,BANK-202604-000133,,false,false,
TRANSACTION-3134,2026-04-04,2026-04-04T18:25:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Лента,Продукты и бытовые товары,4030,RUB,1,-4030,debit,bank_csv,BATCH-202604-01,BANK-202604-000134,,false,false,
TRANSACTION-3135,2026-04-05,2026-04-05T10:00:00+03:00,U-1001,ACC-MAIN-RUB,income,posted,salary,Работодатель,"Зарплата, первая часть",95000,RUB,1,95000,credit,bank_csv,BATCH-202604-01,BANK-202604-000135,,false,false,
TRANSACTION-3136,2026-04-06,2026-04-06T09:59:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,883,RUB,1,-883,debit,bank_csv,BATCH-202604-01,BANK-202604-000136,,false,false,
TRANSACTION-3137,2026-04-07,2026-04-07T13:30:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,1056,RUB,1,-1056,debit,bank_csv,BATCH-202604-01,BANK-202604-000137,,false,false,
TRANSACTION-3138,2026-04-07,2026-04-07T18:51:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Лента,Продукты и бытовые товары,4187,RUB,1,-4187,debit,bank_csv,BATCH-202604-01,BANK-202604-000138,,false,false,
TRANSACTION-3139,2026-04-08,2026-04-08T08:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,utilities,Коммунальные услуги,"Квартплата, вода и электричество",4780,RUB,1,-4780,debit,bank_csv,BATCH-202604-01,BANK-202604-000139,,false,false,
TRANSACTION-3140,2026-04-08,2026-04-08T13:26:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома,1358,RUB,1,-1358,debit,bank_csv,BATCH-202604-01,BANK-202604-000140,,false,false,
TRANSACTION-3141,2026-04-09,2026-04-09T09:08:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,89,RUB,1,-89,debit,bank_csv,BATCH-202604-01,BANK-202604-000141,,false,false,
TRANSACTION-3142,2026-04-10,2026-04-10T12:44:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,1054,RUB,1,-1054,debit,bank_csv,BATCH-202604-01,BANK-202604-000142,,false,false,
TRANSACTION-3143,2026-04-10,2026-04-10T13:38:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома,1906,RUB,1,-1906,debit,bank_csv,BATCH-202604-01,BANK-202604-000143,,false,false,
TRANSACTION-3144,2026-04-11,2026-04-11T18:56:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,ВкусВилл,Покупка продуктов,4484,RUB,1,-4484,debit,bank_csv,BATCH-202604-01,BANK-202604-000144,,false,false,
TRANSACTION-3145,2026-04-12,2026-04-12T07:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,subscriptions,Облачное хранилище,Ежемесячная подписка,599,RUB,1,-599,debit,bank_csv,BATCH-202604-01,BANK-202604-000145,,false,false,
TRANSACTION-3146,2026-04-12,2026-04-12T20:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,entertainment,Книжный клуб,Встреча и мероприятие,2391,RUB,1,-2391,debit,bank_csv,BATCH-202604-01,BANK-202604-000146,,false,false,
TRANSACTION-3147,2026-04-13,2026-04-13T15:21:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,146,RUB,1,-146,debit,bank_csv,BATCH-202604-01,BANK-202604-000147,,false,false,
TRANSACTION-3149,2026-04-14,2026-04-14T18:33:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Перекрёсток,Покупка продуктов,2525,RUB,1,-2525,debit,bank_csv,BATCH-202604-01,BANK-202604-000149,,false,false,
TRANSACTION-3148,2026-04-14,2026-04-14T18:45:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,946,RUB,1,-946,debit,bank_csv,BATCH-202604-01,BANK-202604-000148,,false,false,
TRANSACTION-3151,2026-04-15,2026-04-15T13:24:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Доставка еды,Доставка ужина,1786,RUB,1,-1786,debit,bank_csv,BATCH-202604-01,BANK-202604-000151,,false,false,
TRANSACTION-3150,2026-04-15,2026-04-15T13:41:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,331,RUB,1,-331,debit,bank_csv,BATCH-202604-01,BANK-202604-000150,,false,false,
TRANSACTION-3152,2026-04-16,2026-04-16T12:34:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,698,RUB,1,-698,debit,bank_csv,BATCH-202604-01,BANK-202604-000152,,false,false,
TRANSACTION-3153,2026-04-17,2026-04-17T07:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,subscriptions,Онлайн-кинотеатр,Ежемесячная подписка,799,RUB,1,-799,debit,bank_csv,BATCH-202604-01,BANK-202604-000153,,false,false,
TRANSACTION-3155,2026-04-17,2026-04-17T13:32:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус,2178,RUB,1,-2178,debit,bank_csv,BATCH-202604-01,BANK-202604-000155,,false,false,
TRANSACTION-3154,2026-04-17,2026-04-17T15:04:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,133,RUB,1,-133,debit,bank_csv,BATCH-202604-01,BANK-202604-000154,,false,false,
TRANSACTION-3156,2026-04-18,2026-04-18T18:24:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Перекрёсток,Покупка продуктов,4919,RUB,1,-4919,debit,bank_csv,BATCH-202604-01,BANK-202604-000156,,false,false,
TRANSACTION-3157,2026-04-19,2026-04-19T20:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,entertainment,Книжный клуб,Встреча и мероприятие,2483,RUB,1,-2483,debit,bank_csv,BATCH-202604-01,BANK-202604-000157,,false,false,
TRANSACTION-3158,2026-04-20,2026-04-20T10:00:00+03:00,U-1001,ACC-MAIN-RUB,income,posted,salary,Работодатель,"Зарплата, вторая часть",65000,RUB,1,65000,credit,bank_csv,BATCH-202604-01,BANK-202604-000158,,false,false,
TRANSACTION-3159,2026-04-20,2026-04-20T18:07:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,1229,RUB,1,-1229,debit,bank_csv,BATCH-202604-01,BANK-202604-000159,,false,false,
TRANSACTION-3160,2026-04-21,2026-04-21T16:45:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,672,RUB,1,-672,debit,bank_csv,BATCH-202604-01,BANK-202604-000160,,false,false,
TRANSACTION-3161,2026-04-21,2026-04-21T18:25:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Лента,Продукты и бытовые товары,2196,RUB,1,-2196,debit,bank_csv,BATCH-202604-01,BANK-202604-000161,,false,false,
TRANSACTION-3163,2026-04-22,2026-04-22T13:19:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома,2296,RUB,1,-2296,debit,bank_csv,BATCH-202604-01,BANK-202604-000163,,false,false,
TRANSACTION-3162,2026-04-22,2026-04-22T15:35:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,551,RUB,1,-551,debit,bank_csv,BATCH-202604-01,BANK-202604-000162,,false,false,
TRANSACTION-3164,2026-04-23,2026-04-23T13:26:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,803,RUB,1,-803,debit,bank_csv,BATCH-202604-01,BANK-202604-000164,,false,false,
TRANSACTION-3165,2026-04-24,2026-04-24T09:52:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,766,RUB,1,-766,debit,bank_csv,BATCH-202604-01,BANK-202604-000165,,false,false,
TRANSACTION-3166,2026-04-24,2026-04-24T13:51:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус,889,RUB,1,-889,debit,bank_csv,BATCH-202604-01,BANK-202604-000166,,false,false,
TRANSACTION-3167,2026-04-25,2026-04-25T18:43:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,ВкусВилл,Покупка продуктов,5710,RUB,1,-5710,debit,bank_csv,BATCH-202604-01,BANK-202604-000167,,false,false,
TRANSACTION-3168,2026-04-27,2026-04-27T18:02:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,140,RUB,1,-140,debit,bank_csv,BATCH-202604-01,BANK-202604-000168,,false,false,
TRANSACTION-3169,2026-04-28,2026-04-28T14:48:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,651,RUB,1,-651,debit,bank_csv,BATCH-202604-01,BANK-202604-000169,,false,false,
TRANSACTION-3170,2026-04-28,2026-04-28T18:14:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Рынок,Овощи и фрукты,1980,RUB,1,-1980,debit,bank_csv,BATCH-202604-01,BANK-202604-000170,,false,false,
TRANSACTION-3172,2026-04-29,2026-04-29T13:18:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус,2368,RUB,1,-2368,debit,bank_csv,BATCH-202604-01,BANK-202604-000172,,false,false,
TRANSACTION-3171,2026-04-29,2026-04-29T16:43:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,962,RUB,1,-962,debit,bank_csv,BATCH-202604-01,BANK-202604-000171,,false,false,
TRANSACTION-3173,2026-04-30,2026-04-30T11:29:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,115,RUB,1,-115,debit,bank_csv,BATCH-202604-01,BANK-202604-000173,,false,false,
TRANSACTION-3174,2026-05-01,2026-05-01T09:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,housing,Арендодатель,Ежемесячная аренда,55000,RUB,1,-55000,debit,bank_csv,BATCH-202605-01,BANK-202605-000174,,false,false,
TRANSACTION-3176,2026-05-01,2026-05-01T13:06:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус,1668,RUB,1,-1668,debit,bank_csv,BATCH-202605-01,BANK-202605-000176,,false,false,
TRANSACTION-3175,2026-05-01,2026-05-01T17:19:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,145,RUB,1,-145,debit,bank_csv,BATCH-202605-01,BANK-202605-000175,,false,false,
TRANSACTION-3177,2026-05-02,2026-05-02T18:47:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Перекрёсток,Покупка продуктов,3847,RUB,1,-3847,debit,bank_csv,BATCH-202605-01,BANK-202605-000177,,false,false,
TRANSACTION-3178,2026-05-03,2026-05-03T07:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,subscriptions,Музыка,Ежемесячная подписка,399,RUB,1,-399,debit,bank_csv,BATCH-202605-01,BANK-202605-000178,,false,false,
TRANSACTION-3179,2026-05-04,2026-05-04T09:58:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,134,RUB,1,-134,debit,bank_csv,BATCH-202605-01,BANK-202605-000179,,false,false,
TRANSACTION-3180,2026-05-05,2026-05-05T10:00:00+03:00,U-1001,ACC-MAIN-RUB,income,posted,salary,Работодатель,"Зарплата, первая часть",95000,RUB,1,95000,credit,bank_csv,BATCH-202605-01,BANK-202605-000180,,false,false,
TRANSACTION-3182,2026-05-05,2026-05-05T18:16:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,ВкусВилл,Покупка продуктов,3202,RUB,1,-3202,debit,bank_csv,BATCH-202605-01,BANK-202605-000182,,false,false,
TRANSACTION-3181,2026-05-05,2026-05-05T18:46:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,143,RUB,1,-143,debit,bank_csv,BATCH-202605-01,BANK-202605-000181,,false,false,
TRANSACTION-3183,2026-05-06,2026-05-06T10:40:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,940,RUB,1,-940,debit,bank_csv,BATCH-202605-01,BANK-202605-000183,,false,false,
TRANSACTION-3184,2026-05-06,2026-05-06T13:12:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома,1982,RUB,1,-1982,debit,bank_csv,BATCH-202605-01,BANK-202605-000184,,false,false,
TRANSACTION-3185,2026-05-07,2026-05-07T09:27:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,517,RUB,1,-517,debit,bank_csv,BATCH-202605-01,BANK-202605-000185,,false,false,
TRANSACTION-3186,2026-05-08,2026-05-08T08:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,utilities,Коммунальные услуги,"Квартплата, вода и электричество",4900,RUB,1,-4900,debit,bank_csv,BATCH-202605-01,BANK-202605-000186,,false,false,
TRANSACTION-3188,2026-05-08,2026-05-08T13:03:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус,2307,RUB,1,-2307,debit,bank_csv,BATCH-202605-01,BANK-202605-000188,,false,false,
TRANSACTION-3187,2026-05-08,2026-05-08T17:31:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,675,RUB,1,-675,debit,bank_csv,BATCH-202605-01,BANK-202605-000187,,false,false,
TRANSACTION-3189,2026-05-09,2026-05-09T18:36:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,ВкусВилл,Покупка продуктов,4767,RUB,1,-4767,debit,bank_csv,BATCH-202605-01,BANK-202605-000189,,false,false,
TRANSACTION-3190,2026-05-10,2026-05-10T20:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,entertainment,Книжный клуб,Встреча и мероприятие,2284,RUB,1,-2284,debit,bank_csv,BATCH-202605-01,BANK-202605-000190,,false,false,
TRANSACTION-3191,2026-05-12,2026-05-12T07:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,subscriptions,Облачное хранилище,Ежемесячная подписка,599,RUB,1,-599,debit,bank_csv,BATCH-202605-01,BANK-202605-000191,,false,false,
TRANSACTION-3192,2026-05-12,2026-05-12T09:04:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,720,RUB,1,-720,debit,bank_csv,BATCH-202605-01,BANK-202605-000192,,false,false,
TRANSACTION-3193,2026-05-12,2026-05-12T18:43:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,ВкусВилл,Покупка продуктов,3962,RUB,1,-3962,debit,bank_csv,BATCH-202605-01,BANK-202605-000193,,false,false,
TRANSACTION-3195,2026-05-13,2026-05-13T13:49:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома,724,RUB,1,-724,debit,bank_csv,BATCH-202605-01,BANK-202605-000195,,false,false,
TRANSACTION-3194,2026-05-13,2026-05-13T17:12:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,533,RUB,1,-533,debit,bank_csv,BATCH-202605-01,BANK-202605-000194,,false,false,
TRANSACTION-3196,2026-05-14,2026-05-14T18:23:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,349,RUB,1,-349,debit,bank_csv,BATCH-202605-01,BANK-202605-000196,,false,false,
TRANSACTION-3198,2026-05-15,2026-05-15T13:57:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Кофейня,Кофе и перекус,755,RUB,1,-755,debit,bank_csv,BATCH-202605-01,BANK-202605-000198,,false,false,
TRANSACTION-3197,2026-05-15,2026-05-15T17:19:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,1071,RUB,1,-1071,debit,bank_csv,BATCH-202605-01,BANK-202605-000197,,false,false,
TRANSACTION-3199,2026-05-16,2026-05-16T18:49:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Рынок,Овощи и фрукты,5988,RUB,1,-5988,debit,bank_csv,BATCH-202605-01,BANK-202605-000199,,false,false,
TRANSACTION-3200,2026-05-17,2026-05-17T07:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,subscriptions,Онлайн-кинотеатр,Ежемесячная подписка,799,RUB,1,-799,debit,bank_csv,BATCH-202605-01,BANK-202605-000200,,false,false,
TRANSACTION-3201,2026-05-18,2026-05-18T13:12:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,618,RUB,1,-618,debit,bank_csv,BATCH-202605-01,BANK-202605-000201,,false,false,
TRANSACTION-3202,2026-05-19,2026-05-19T10:39:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,483,RUB,1,-483,debit,bank_csv,BATCH-202605-01,BANK-202605-000202,,false,false,
TRANSACTION-3203,2026-05-19,2026-05-19T18:02:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Рынок,Овощи и фрукты,5938,RUB,1,-5938,debit,bank_csv,BATCH-202605-01,BANK-202605-000203,,false,false,
TRANSACTION-3205,2026-05-20,2026-05-20T08:57:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,81,RUB,1,-81,debit,bank_csv,BATCH-202605-01,BANK-202605-000205,,false,false,
TRANSACTION-3204,2026-05-20,2026-05-20T10:00:00+03:00,U-1001,ACC-MAIN-RUB,income,posted,salary,Работодатель,"Зарплата, вторая часть",65000,RUB,1,65000,credit,bank_csv,BATCH-202605-01,BANK-202605-000204,,false,false,
TRANSACTION-3206,2026-05-20,2026-05-20T13:47:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Доставка еды,Доставка ужина,1792,RUB,1,-1792,debit,bank_csv,BATCH-202605-01,BANK-202605-000206,,false,false,
TRANSACTION-3207,2026-05-21,2026-05-21T11:03:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Такси,Поездка по городу,782,RUB,1,-782,debit,bank_csv,BATCH-202605-01,BANK-202605-000207,,false,false,
TRANSACTION-3297,2026-05-21,2026-05-21T14:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,travel,РЖД,Билеты на выходные,18400,RUB,1,-18400,debit,bank_csv,BATCH-202605-01,BANK-202605-000297,,false,false,
TRANSACTION-3208,2026-05-22,2026-05-22T13:09:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Бистро,Обед вне дома,2053,RUB,1,-2053,debit,bank_csv,BATCH-202605-01,BANK-202605-000208,,false,false,
TRANSACTION-3298,2026-05-22,2026-05-22T15:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,travel,Отель,Проживание на выходных,22600,RUB,1,-22600,debit,bank_csv,BATCH-202605-01,BANK-202605-000298,,false,false,
TRANSACTION-3209,2026-05-23,2026-05-23T18:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Лента,Продукты и бытовые товары,5802,RUB,1,-5802,debit,bank_csv,BATCH-202605-01,BANK-202605-000209,,false,false,
TRANSACTION-3210,2026-05-24,2026-05-24T20:00:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,entertainment,Книжный клуб,Встреча и мероприятие,1578,RUB,1,-1578,debit,bank_csv,BATCH-202605-01,BANK-202605-000210,,false,false,
TRANSACTION-3211,2026-05-25,2026-05-25T11:33:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,751,RUB,1,-751,debit,bank_csv,BATCH-202605-01,BANK-202605-000211,,false,false,
TRANSACTION-3212,2026-05-26,2026-05-26T13:36:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Каршеринг,Короткая поездка,316,RUB,1,-316,debit,bank_csv,BATCH-202605-01,BANK-202605-000212,,false,false,
TRANSACTION-3213,2026-05-26,2026-05-26T18:55:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,groceries,Лента,Продукты и бытовые товары,3690,RUB,1,-3690,debit,bank_csv,BATCH-202605-01,BANK-202605-000213,,false,false,
TRANSACTION-3214,2026-05-27,2026-05-27T08:44:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,transport,Метро,Поездка на общественном транспорте,140,RUB,1,-140,debit,bank_csv,BATCH-202605-01,BANK-202605-000214,,false,false,
TRANSACTION-3215,2026-05-27,2026-05-27T13:27:00+03:00,U-1001,ACC-MAIN-RUB,expense,posted,restaurants,Доставка еды,Доставка ужина,1855,RUB,1,-1855,debit,bank_csv,BATCH-202605-01,BANK-202605-000215,,false,false,
